,date,quarter,department,week_day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,day,month
1131,2015-03-09,2,sweing,Monday,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154,9,3
1132,2015-03-09,2,sweing,Monday,1,0.75,26.82,1322.0,7140,65,0.0,0,0,59.0,0.850426891,9,3
1133,2015-03-09,2,finishing,Monday,9,0.75,2.9,0.0,0,3600,0.0,0,0,15.0,0.841,9,3
1134,2015-03-09,2,sweing,Monday,3,0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424,9,3
1135,2015-03-09,2,sweing,Monday,12,0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.800401961,9,3
1136,2015-03-09,2,sweing,Monday,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503,9,3
1137,2015-03-09,2,finishing,Monday,3,0.8,4.6,0.0,0,1440,0.0,0,0,12.0,0.795416667,9,3
1138,2015-03-09,2,finishing,Monday,4,0.75,3.94,0.0,0,960,0.0,0,0,8.0,0.7953875,9,3
1139,2015-03-09,2,finishing,Monday,1,0.75,3.94,0.0,0,960,0.0,0,0,8.0,0.794566667,9,3
1140,2015-03-09,2,sweing,Monday,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513,9,3
1141,2015-03-09,2,sweing,Monday,2,0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224,9,3
1142,2015-03-09,2,sweing,Monday,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422,9,3
1143,2015-03-09,2,finishing,Monday,2,0.7,3.9,0.0,0,1200,0.0,0,0,10.0,0.6825,9,3
1144,2015-03-09,2,sweing,Monday,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38.0,0.650962281,9,3
1145,2015-03-09,2,sweing,Monday,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429,9,3
1146,2015-03-09,2,sweing,Monday,5,0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.600040678,9,3
1147,2015-03-09,2,sweing,Monday,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.500610909,9,3
1148,2015-03-09,2,finishing,Monday,10,0.7,2.9,0.0,0,960,0.0,0,0,8.0,0.477291667,9,3
1149,2015-03-09,2,finishing,Monday,8,0.65,3.9,0.0,0,960,0.0,0,0,8.0,0.2640625,9,3
1150,2015-03-10,2,finishing,Tuesday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.92,10,3
1151,2015-03-10,2,finishing,Tuesday,5,0.6,3.94,0.0,1440,0,0.0,0,0,12.0,0.909391667,10,3
1152,2015-03-10,2,sweing,Tuesday,1,0.75,26.82,1574.0,7080,75,0.0,0,0,59.0,0.900061017,10,3
1153,2015-03-10,2,finishing,Tuesday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.894444444,10,3
1154,2015-03-10,2,finishing,Tuesday,4,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.881575,10,3
1155,2015-03-10,2,finishing,Tuesday,1,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.880754167,10,3
1156,2015-03-10,2,sweing,Tuesday,4,0.75,26.82,1104.0,5880,65,0.0,0,0,59.0,0.850084211,10,3
1157,2015-03-10,2,finishing,Tuesday,9,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.821666667,10,3
1158,2015-03-10,2,sweing,Tuesday,12,0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.800401961,10,3
1159,2015-03-10,2,sweing,Tuesday,3,0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839,10,3
1160,2015-03-10,2,sweing,Tuesday,11,0.8,11.41,338.0,3420,50,0.0,0,0,58.0,0.800034503,10,3
1161,2015-03-10,2,finishing,Tuesday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.758229167,10,3
1162,2015-03-10,2,sweing,Tuesday,10,0.75,21.82,1499.0,6000,34,0.0,0,0,50.0,0.750608,10,3
1163,2015-03-10,2,sweing,Tuesday,9,0.75,18.79,1247.0,6240,45,0.0,0,0,52.0,0.750395513,10,3
1164,2015-03-10,2,finishing,Tuesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.741,10,3
1165,2015-03-10,2,sweing,Tuesday,8,0.7,30.48,923.0,6840,30,0.0,0,1,57.0,0.700505263,10,3
1166,2015-03-10,2,sweing,Tuesday,6,0.7,23.41,1180.0,4560,30,0.0,0,1,38.0,0.700246491,10,3
1167,2015-03-10,2,sweing,Tuesday,2,0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852,10,3
1168,2015-03-10,2,sweing,Tuesday,5,0.65,26.82,1001.0,7080,26,0.0,0,1,59.0,0.650044068,10,3
1169,2015-03-10,2,sweing,Tuesday,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924,10,3
1170,2015-03-10,2,finishing,Tuesday,8,0.65,3.9,0.0,960,0,0.0,0,0,8.0,0.560625,10,3
1171,2015-03-10,2,finishing,Tuesday,7,0.5,3.9,0.0,960,0,0.0,0,0,8.0,0.560625,10,3
1172,2015-03-10,2,finishing,Tuesday,10,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.39875,10,3
1173,2015-03-11,2,finishing,Wednesday,12,0.8,4.6,0.0,2160,0,0.0,0,0,9.0,0.922839506,11,3
1174,2015-03-11,2,finishing,Wednesday,11,0.8,2.9,0.0,2400,0,0.0,0,0,10.0,0.874027778,11,3
1175,2015-03-11,2,finishing,Wednesday,2,0.75,3.9,0.0,1920,0,0.0,0,0,8.0,0.819270833,11,3
1176,2015-03-11,2,finishing,Wednesday,4,0.75,3.94,0.0,1920,0,0.0,0,0,8.0,0.813309028,11,3
1177,2015-03-11,2,finishing,Wednesday,1,0.75,3.94,0.0,1920,0,0.0,0,0,8.0,0.812625,11,3
1178,2015-03-11,2,sweing,Wednesday,12,0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.800401961,11,3
1179,2015-03-11,2,sweing,Wednesday,3,0.8,30.1,735.0,6960,63,0.0,0,1,58.0,0.800071839,11,3
1180,2015-03-11,2,sweing,Wednesday,11,0.8,11.41,560.0,3420,50,0.0,0,0,58.0,0.800034503,11,3
1181,2015-03-11,2,finishing,Wednesday,3,0.8,4.6,0.0,1920,0,0.0,0,0,8.0,0.786631944,11,3
1182,2015-03-11,2,finishing,Wednesday,5,0.7,3.94,0.0,1440,0,0.0,0,0,12.0,0.75885,11,3
1183,2015-03-11,2,sweing,Wednesday,10,0.75,21.82,1674.0,6000,34,0.0,0,0,50.0,0.750608,11,3
1184,2015-03-11,2,sweing,Wednesday,9,0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333,11,3
1185,2015-03-11,2,sweing,Wednesday,2,0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.750140741,11,3
1186,2015-03-11,2,sweing,Wednesday,1,0.75,26.82,1322.0,7080,45,0.0,0,0,59.0,0.750050847,11,3
1187,2015-03-11,2,sweing,Wednesday,4,0.75,26.82,1054.0,7080,45,0.0,0,0,59.0,0.750050847,11,3
1188,2015-03-11,2,sweing,Wednesday,5,0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897,11,3
1189,2015-03-11,2,sweing,Wednesday,8,0.7,30.48,914.0,6840,30,0.0,0,1,57.0,0.700505263,11,3
1190,2015-03-11,2,sweing,Wednesday,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.700246491,11,3
1191,2015-03-11,2,sweing,Wednesday,7,0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491,11,3
1192,2015-03-11,2,finishing,Wednesday,10,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.628333333,11,3
1193,2015-03-11,2,finishing,Wednesday,8,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.625625,11,3
1194,2015-03-11,2,finishing,Wednesday,7,0.65,3.9,0.0,960,0,0.0,0,0,8.0,0.625625,11,3
1195,2015-03-11,2,finishing,Wednesday,9,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.505888889,11,3
1196,2015-03-11,2,finishing,Wednesday,6,0.7,2.9,0.0,720,0,0.0,0,0,6.0,0.394722222,11,3
